date,open,high,low,close,adj close,volume,dividends,stock splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_hist
1980-12-12,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.098943218588829,469033600,0.0,0.0,,,,,,
1980-12-15,0.1222100034356117,0.1222100034356117,0.1216519996523857,0.1216519996523857,0.093781292438507,175884800,0.0,0.0,,,,,,
1980-12-16,0.1132809966802597,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0868979692459106,105728000,0.0,0.0,,,,,,
1980-12-17,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.089048758149147,86441600,0.0,0.0,,,,,,
1980-12-18,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,73449600,0.0,0.0,,,,,,
1980-12-19,0.1261159926652908,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0972226113080978,48630400,0.0,0.0,,,,,,
1980-12-22,0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,0.1019543036818504,37363200,0.0,0.0,,,,,,
1980-12-23,0.1378349959850311,0.1383929997682571,0.1378349959850311,0.1378349959850311,0.10625671595335,46950400,0.0,0.0,,,,,,
1980-12-24,0.1450890004634857,0.1456470042467117,0.1450890004634857,0.1450890004634857,0.1118487864732742,48003200,0.0,0.0,,,,,,
1980-12-26,0.1584820002317428,0.1590400040149688,0.1584820002317428,0.1584820002317428,0.1221734583377838,55574400,0.0,0.0,,,,,,
1980-12-29,0.1607140004634857,0.1612720042467117,0.1607140004634857,0.1607140004634857,0.1238940879702568,93161600,0.0,0.0,,,,,,
1980-12-30,0.1573659926652908,0.1573659926652908,0.156808003783226,0.156808003783226,0.1208830177783966,68880000,0.0,0.0,,,,,,
1980-12-31,0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,0.1174416616559028,35750400,0.0,0.0,,,,,,
1981-01-02,0.1540179997682571,0.1551340073347091,0.1540179997682571,0.1540179997682571,0.118732064962387,21660800,0.0,0.0,,,,,,
1981-01-05,0.1512279957532882,0.1512279957532882,0.1506700068712234,0.1506700068712234,0.1161512359976768,35728000,0.0,0.0,,,64.49331239388854,,,
1981-01-06,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.1109885200858116,45158400,0.0,0.0,,,58.970445569605104,,,
1981-01-07,0.1383929997682571,0.1383929997682571,0.1378349959850311,0.1378349959850311,0.10625671595335,55686400,0.0,0.0,,,54.37449578841724,,,
1981-01-08,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,0.104105919599533,39827200,0.0,0.0,,,52.37630811909209,,,
1981-01-09,0.1422989964485168,0.1428570002317428,0.1422989964485168,0.1422989964485168,0.109698012471199,21504000,0.0,0.0,,,56.81943257822959,,,
1981-01-12,0.1422989964485168,0.1422989964485168,0.141183003783226,0.141183003783226,0.1088377460837364,23699200,0.0,0.0,0.1385881498456001,0.1385881498456001,55.9545249482921,,,
1981-01-13,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,0.1049662083387374,23049600,0.0,0.0,0.13897880017757414,0.13835699267330623,52.110398630667675,,,
1981-01-14,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.1053964346647262,14291200,0.0,0.0,0.13973215036094186,0.13820099368725233,52.50087325315216,,,
1981-01-15,0.1395090073347091,0.140625,0.1395090073347091,0.1395090073347091,0.1075472459197044,14067200,0.0,0.0,0.14107145071029661,0.13832556641558155,54.49856754644566,,,
1981-01-16,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,0.1066868975758552,13395200,0.0,0.0,0.14221545085310933,0.13833198863964588,53.52877749895191,,,
1981-01-19,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,0.1131392568349838,41574400,0.0,0.0,0.1436105005443096,0.13913494180844174,59.368572126160636,,,
1981-01-20,0.1428570002317428,0.1428570002317428,0.1422989964485168,0.1422989964485168,0.109698012471199,30083200,0.0,0.0,0.1444196507334709,0.13943628034559175,55.372003120090575,,,
1981-01-21,0.1450890004634857,0.1462049931287765,0.1450890004634857,0.1450890004634857,0.1118487864732742,15904000,0.0,0.0,0.14506140053272246,0.139974634642534,57.30645618960336,,,
1981-01-22,0.1467629969120025,0.1478790044784546,0.1467629969120025,0.1467629969120025,0.1131392568349838,35548800,0.0,0.0,0.14550780057907103,0.14062114533486433,58.469646613105056,,,
1981-01-23,0.1467629969120025,0.1473210006952285,0.1462049931287765,0.1462049931287765,0.1127091348171234,11222400,0.0,0.0,0.14556360021233555,0.14115294036285597,57.90332981165642,,,
1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.1109885200858116,24640000,0.0,0.0,0.14483814984560012,0.14142151679468243,55.58421510398528,,,
1981-01-27,0.1439729928970337,0.1439729928970337,0.1428570002317428,0.1428570002317428,0.1101282015442848,23699200,0.0,0.0,0.14394529983401297,0.1415582295029739,54.410789641153066,,,
1981-01-28,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,0.1066868975758552,28156800,0.0,0.0,0.14302454963326452,0.14125677905204848,49.875176065853225,,,
1981-01-29,0.1339289993047714,0.1339289993047714,0.1333709955215454,0.1333709955215454,0.1028154343366622,43904000,0.0,0.0,0.1420758992433548,0.14050575204914342,45.30020154217724,,,
1981-01-30,0.1272320002317428,0.1272320002317428,0.1261159926652908,0.1261159926652908,0.0972226113080978,46188800,0.0,0.0,0.14068079888820645,0.1391352987744908,39.642837042402746,-0.0003772963814852037,0.0017886130117465366,-0.0021659093932317403
1981-02-02,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,23766400,0.0,0.0,0.13909039869904516,0.13720450870911047,34.943806561602905,-0.0019302969526428237,0.0010448310188686644,-0.002975127971511488
1981-02-03,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,0.0950717777013778,19152000,0.0,0.0,0.13805804923176762,0.13588274631314595,39.682097797567536,-0.0027689350047230554,0.00028207781415032045,-0.003051012818873376
1981-02-04,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,0.0985130742192268,27865600,0.0,0.0,0.13755579963326453,0.13511200895141479,44.069116309560236,-0.003038330193684824,-0.00038200378741670845,-0.0026563264062681156
1981-02-05,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,0.0985130742192268,7929600,0.0,0.0,0.1371930494904518,0.13441467514794375,44.069116309560236,-0.003214769954909158,-0.0009485570209151984,-0.0022662129339939595
1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.098943218588829,13865600,0.0,0.0,0.13649549931287763,0.13383689588595232,44.65268299723896,-0.0032718587464169724,-0.0014132173660155532,-0.0018586413804014192
1981-02-09,0.1227679997682571,0.1227679997682571,0.1216519996523857,0.1216519996523857,0.093781292438507,16755200,0.0,0.0,0.1355189491063356,0.1326764295779936,39.347179957805885,-0.0038134535997762786,-0.0018932646127676983,-0.0019201889870085803
1981-02-10,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,0.093781292438507,18345600,0.0,0.0,0.13479349911212918,0.13162648387079284,39.347179957805885,-0.004194321891157232,-0.0023534760684456053,-0.001840845822711627
1981-02-11,0.1183039993047714,0.1183039993047714,0.117746002972126,0.117746002972126,0.0907701626420021,13843200,0.0,0.0,0.13384484909474847,0.13030453330901504,36.41965213206333,-0.004756513912844984,-0.002834083637325481,-0.0019224302755195032
1981-02-12,0.1171879991889,0.1171879991889,0.1166289970278739,0.1166289970278739,0.0899090468883514,14560000,0.0,0.0,0.13270084857940673,0.12900210128223968,35.60383559433223,-0.005231878348035346,-0.003313642579467454,-0.001918235768567892
1981-02-13,0.1149550005793571,0.1149550005793571,0.1138390004634857,0.1138390004634857,0.0877582728862762,11155200,0.0,0.0,0.13147314861416814,0.12755799644235835,33.58046126168962,-0.005767256154554076,-0.0038043652944847782,-0.001962890860069298
1981-02-17,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,0.0899090468883514,12275200,0.0,0.0,0.1299664486199617,0.1265171393552646,37.411019007982844,-0.005898424155612647,-0.004223177066710352,-0.0016752470889022947
1981-02-18,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,0.093781292438507,19241600,0.0,0.0,0.12893409878015516,0.12605379271689518,43.705716638461276,-0.005533277233055189,-0.00448519709997932,-0.0010480801330758696
1981-02-19,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,22310400,0.0,0.0,0.12739949859678742,0.12494362167682241,37.79346901236374,-0.00576288283801131,-0.0047407342475857175,-0.0010221485904255926
1981-02-20,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0834566429257392,24371200,0.0,0.0,0.12547429874539373,0.12335461007751823,33.64652350236165,-0.006366740170053967,-0.005065935432079368,-0.001300804737974599
1981-02-23,0.1099329963326454,0.1104910001158714,0.1099329963326454,0.1099329963326454,0.0847471207380294,14112000,0.0,0.0,0.12366069890558717,0.12207636114943511,35.718154767057555,-0.006633754144621029,-0.0053794991745877,-0.0012542549700333295
1981-02-24,0.1071429997682571,0.1071429997682571,0.1060269996523857,0.1060269996523857,0.0817359760403633,16979200,0.0,0.0,0.12176339924335478,0.12054785053066851,33.11979970134063,-0.007078944268480644,-0.005719388193366289,-0.0013595560751143553
1981-02-25,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0868979692459106,19488000,0.0,0.0,0.12025669924914835,0.11980262670371096,41.03837788616513,-0.006812914318398242,-0.00593809341837268,-0.000874820900025562
1981-02-26,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,10841600,0.0,0.0,0.11905689910054204,0.11928780480775097,42.85981837420514,-0.006393308067387624,-0.006029136348175668,-0.00036417171921195556
1981-02-27,0.1183039993047714,0.1194199994206428,0.1183039993047714,0.1183039993047714,0.0912003219127655,14761600,0.0,0.0,0.11830354928970335,0.11919410904556245,46.97685638502731,-0.005680028803742618,-0.005959314839289058,0.00027928603554644004
1981-03-02,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,11760000,0.0,0.0,0.11794084981083867,0.11916247990674673,47.55802272767754,-0.00501194897853556,-0.005769841667138358,0.0007578926886027976
1981-03-03,0.117746002972126,0.117746002972126,0.1171879991889,0.1171879991889,0.0903399661183357,16172800,0.0,0.0,0.11785714961588381,0.11897443412409467,45.93153805166633,-0.004564947158959054,-0.005528862765502497,0.0009639156065434432
1981-03-04,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788801670074,13708800,0.0,0.0,0.11749439947307108,0.11869791665467884,44.82981128188002,-0.004251815161248007,-0.005273453244651599,0.0010216380834035923
1981-03-05,0.1160710006952285,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.089048758149147,5376000,0.0,0.0,0.11688054911792276,0.11839459096490014,44.258686930049215,-0.00400254321228731,-0.005019271238178741,0.001016728025891431
1981-03-06,0.1155129969120025,0.1155129969120025,0.1143969967961311,0.1143969967961311,0.0881884023547172,11603200,0.0,0.0,0.11621089875698087,0.11801386771073166,43.076685964422616,-0.0038506572989854965,-0.004785548450340092,0.0009348911513545957
1981-03-09,0.1060269996523857,0.1060269996523857,0.1054690033197403,0.1054690033197403,0.0813058614730835,15321600,0.0,0.0,0.1150669492781162,0.11681911872111343,35.019195821015416,-0.0043999808374042965,-0.004708434927752933,0.00030845409034863623
1981-03-10,0.1010039970278739,0.1010039970278739,0.1004460006952285,0.1004460006952285,0.0774336159229278,28380800,0.0,0.0,0.11400664933025835,0.11525977414721963,31.45441129315687,-0.0051809156613412816,-0.004802931074470602,-0.00037798458687067927
1981-03-11,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,0.0744224563241005,29859200,0.0,0.0,0.11275104917585847,0.11347693818694997,28.983632283569744,-0.0060453074835658815,-0.005051406356289658,-0.0009939011272762236
1981-03-12,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1004460006952285,0.0774336159229278,59248000,0.0,0.0,0.1118860490620136,0.11223589652107173,34.52259550012942,-0.006342055077622796,-0.005309536100556286,-0.0010325189770665107
1981-03-13,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,0.076573334634304,231302400,0.0,0.0,0.11102109923958776,0.11100676357424176,33.71351763650783,-0.006591301149701301,-0.005565889110385289,-0.001025412039316012
1981-03-16,0.1032370030879974,0.1043530032038688,0.1032370030879974,0.1032370030879974,0.0795851945877075,37228800,0.0,0.0,0.11049099937081334,0.11026678638507563,39.095023218425325,-0.006399795152495766,-0.005732670318807384,-0.0006671248336883821
1981-03-17,0.1082589998841285,0.109375,0.1082589998841285,0.1082589998841285,0.0834566429257392,43747200,0.0,0.0,0.11007249951362608,0.11007556862308067,45.248139572797456,-0.00577620757376876,-0.005741377769799659,-3.482980396910147e-05
1981-03-18,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0886186063289642,36937600,0.0,0.0,0.10973764955997464,0.11054027642844033,52.184543761029175,-0.004687662178009783,-0.005530634651441683,0.0008429724734319004
1981-03-19,0.1143969967961311,0.1143969967961311,0.1138390004634857,0.1138390004634857,0.0877582728862762,37811200,0.0,0.0,0.10970974974334238,0.11085444062225418,51.02430846961451,-0.0038704182198862624,-0.005198591365130599,0.0013281731452443367
1981-03-20,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0886186063289642,14604800,0.0,0.0,0.11004454977810381,0.11124497014197826,52.16954032228311,-0.0030969943890944845,-0.004778271969923377,0.001681277580828892
1981-03-23,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,0.0920606553554534,22019200,0.0,0.0,0.11051889993250368,0.11202354435899393,56.54747845099419,-0.00209955992020526,-0.004242529559979754,0.0021429696397744936
1981-03-24,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,28156800,0.0,0.0,0.11116065010428426,0.11267482614270855,55.85937174675147,-0.0013386800874095744,-0.003661759665465718,0.0023230795780561433
1981-03-25,0.117746002972126,0.117746002972126,0.1166289970278739,0.1166289970278739,0.0899090468883514,7056000,0.0,0.0,0.11135594993829726,0.11305141384605763,53.07592231502836,-0.0009054250883070297,-0.00311049275003398,0.0022050676617269504
1981-03-26,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,12275200,0.0,0.0,0.11135594993829726,0.11317956460320748,50.373941628331245,-0.0007337133543536684,-0.0026351368708979177,0.0019014235165442494
1981-03-27,0.1110489964485168,0.1110489964485168,0.1104910001158714,0.1104910001158714,0.085177294909954,12252800,0.0,0.0,0.11096529997885225,0.1129235108425088,45.96407427498539,-0.0009024094420821138,-0.002288591385134757,0.0013861819430526431
1981-03-30,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,0.085177294909954,9900800,0.0,0.0,0.11054674983024596,0.11269184315425762,45.9640742749854,-0.001024294873298609,-0.0020357320827675274,0.0010114372094689184
1981-03-31,0.1104910001158714,0.1104910001158714,0.109375,0.109375,0.0843169689178466,15993600,0.0,0.0,0.11015609987080095,0.1123759533300426,44.66832493871923,-0.0011971419312351989,-0.0018680140524610616,0.0006708721212258628
1981-04-01,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0834566429257392,34070400,0.0,0.0,0.10976549983024594,0.11198386252566983,43.352196518349665,-0.001407946422551501,-0.0017760005264791496,0.00036805410392764864
1981-04-02,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,0.0907701626420021,31404800,0.0,0.0,0.10987715013325212,0.1125326378062847,55.38635645894229,-0.0008002636959356796,-0.0015808531603704555,0.000780589464434776
1981-04-03,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0912003219127655,16486400,0.0,0.0,0.11007250025868413,0.11308229128233105,55.9787119736202,-0.0002705266534366313,-0.0013187878589836907,0.0010482612055470594
1981-04-06,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788801670074,22803200,0.0,0.0,0.11060260012745855,0.11336693027403556,52.94891452377682,-3.053852741445595e-05,-0.0010611379926698437,0.0010305994652553877
1981-04-07,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886186063289642,10684800,0.0,0.0,0.11132805012166498,0.11351817506501857,51.45013522752869,6.880872478312594e-05,-0.0008351486491792497,0.0009039573739623757
1981-04-08,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,0.0929209738969802,21952000,0.0,0.0,0.11252785027027128,0.11418653930039911,57.872291198173365,0.0005910686400412701,-0.0005499051913351457,0.0011409738313764158
1981-04-09,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416333317756,12499200,0.0,0.0,0.11364395022392271,0.11500382124971892,60.143014665989604,0.0011715621119062908,-0.00020561173068685837,0.001377173842593149
1981-04-10,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,33465600,0.0,0.0,0.11489955037832258,0.11590269576568421,61.805816710080705,0.0017465523269774713,0.00018482108084600757,0.0015617312461314637
1981-04-13,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,16060800,0.0,0.0,0.11595980040729044,0.1167159631848909,61.805816710080705,0.0021771395059992926,0.0005832847658766645,0.0015938547401226281
1981-04-14,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,6652800,0.0,0.0,0.11676895059645173,0.11745177656417315,61.805816710080705,0.002489683426816977,0.000964564498064727,0.00152511892875225
1981-04-15,0.1188620030879974,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0912003219127655,34048000,0.0,0.0,0.11693640053272245,0.11753294063470632,51.89160892088792,0.002216540185692381,0.0012149596355902578,0.0010015805501021233
1981-04-16,0.1121649965643882,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0860375761985778,23878400,0.0,0.0,0.11682480052113531,0.1169685653582336,43.6621462956247,0.001443045809348134,0.0012605768703418331,0.00018246893900630097
1981-04-20,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886186063289642,35347200,0.0,0.0,0.11682480052113531,0.11677679728405489,48.09396640021698,0.0010876636811462531,0.0012259942325027172,-0.00013833055135646405
1981-04-21,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416333317756,28537600,0.0,0.0,0.11699220053851603,0.11734738799683606,56.66177759810564,0.001420094556670748,0.0012648142973363233,0.00015528025933442464
1981-04-22,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,0.0980829074978828,18995200,0.0,0.0,0.1174107003957033,0.11828877963825575,60.65758205588525,0.0020204652846483873,0.001415944494798736,0.0006045207898496513
1981-04-23,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,0.1006638556718826,58016000,0.0,0.0,0.11810825020074842,0.11945937139925773,63.3843306099108,0.0027348923221760246,0.0016797340602741936,0.001055158261901831
